ticket_id,created_at,accepted_at,resolved_at,category,type,description,priority,assigned_to,initiator,approver,stage
ITHD_2000372,2026-03-29 18:58:05,2026-03-29 19:24:05,,Сервер и СХД,Инцидент,"Обновление прошивки сетевого коммутатора в серверной комнате, плановые работы",Средний,"Новикова Регина Вячеславовна","Кузнецов А.В.","Семенова Н.Г.",В работе
ITHD_2000398,2026-01-01 18:23:05,2026-01-01 18:33:05,2026-01-02 01:10:51,Компьютеры и периферия,Запрос,"Необходима установка Microsoft Office 365 на новое рабочее место в отделе продаж",Низкий,"Новикова Регина Вячеславовна","Кузнецов А.В.",,Закрыт
ITHD_2000148,2025-10-31 14:41:42,2025-10-31 14:51:42,,Компьютеры и периферия,Ремонт,"Перенос пользовательских данных и настроек с устаревшего компьютера на новый",Средний,"Петрова Светлана Константиновна","Жуков С.Н.","Федоров Е.М.",Создание заявки
ITHD_2000428,2025-11-03 12:46:23,2025-11-03 13:22:23,2025-11-03 18:30:20,Компьютеры и периферия,Выдача и установка,"Необходима установка Microsoft Office 365 на новое рабочее место в отделе продаж",Средний,"Новикова Регина Вячеславовна","Беляев Р.Т.","Семенова Н.Г.",Закрыт
ITHD_2000035,2026-04-02 19:43:27,2026-04-02 20:05:27,2026-04-03 10:29:46,Сервер и СХД,Запрос,"Настройка почтового клиента Outlook для нового сотрудника отдела бухгалтерии",Критичный,"Иванов Алексей Николаевич","Беляев Р.Т.",,Закрыт
ITHD_2000147,2025-11-27 13:32:12,2025-11-27 13:38:12,2025-11-27 19:29:36,Компьютеры и периферия,Инцидент,"Добавление нового пользователя в Active Directory и настройка групповых политик",Средний,"Петрова Светлана Константиновна","Попова Е.С.",,Закрыт
ITHD_2000356,2026-01-16 13:11:03,2026-01-16 13:18:03,2026-01-16 15:59:03,Телефония,Выдача и установка,"Восстановление случайно удалённых файлов проекта из резервной копии NAS",Средний,"Морозов Дмитрий Олегович","Кузнецов А.В.","Семенова Н.Г.",Закрыт
ITHD_2000005,2026-04-16 22:48:25,2026-04-16 23:21:25,2026-04-17 12:49:18,Телефония,Настройка,"Медленная работа корпоративной сети в отделе закупок, скорость менее 1 Мбит/с",Высокий,"Иванов Алексей Николаевич","Попова Е.С.","Федоров Е.М.",Закрыт
ITHD_2000484,2026-01-13 16:09:40,2026-01-13 16:29:40,2026-01-13 22:22:29,Сервер и СХД,Запрос,"Настройка почтового клиента Outlook для нового сотрудника отдела бухгалтерии",Средний,"Михайлов Тимур Павлович","Смирнов И.И.","Семенова Н.Г.",Закрыт
ITHD_2000033,2025-11-29 12:30:08,2025-11-29 12:42:08,2025-11-29 20:24:15,Доступ и права,Настройка,"Подключение нового ноутбука к корпоративному Wi-Fi, проблема с аутентификацией",Средний,"Иванов Алексей Николаевич","Жуков С.Н.",,Закрыт
ITHD_2000156,2026-03-11 13:00:22,2026-03-11 13:35:22,2026-03-11 17:03:17,Телефония,Консультация,"Не работает IP-телефон на рабочем месте руководителя проектов, нет тонального сигнала",Низкий,"Сидоров Владимир Григорьевич","Беляев Р.Т.","Семенова Н.Г.",Закрыт
ITHD_2000116,2025-10-15 12:53:33,2025-10-15 13:33:33,2025-10-15 18:20:11,Доступ и права,Запрос,"Проблема с запуском специализированного ПО AutoCAD, ошибка лицензирования",Низкий,"Петрова Светлана Константиновна","Захарова Л.А.","Федоров Е.М.",Закрыт
ITHD_2000149,2025-11-05 18:00:59,2025-11-05 18:43:59,2025-11-06 03:35:35,Телефония,Выдача и установка,"Перенос пользовательских данных и настроек с устаревшего компьютера на новый",Средний,"Петрова Светлана Константиновна","Николаев В.К.","Семенова Н.Г.",Закрыт
